tourney_id,tourney_name,tourney_date,tourney_level,winner_id,winner_name,winner_rank,loser_id,loser_name,loser_rank,score
2023-7694,Lyon,2023-05-22,A,209950,Arthur Fils,112.0,202103,Francisco Cerundolo,28.0,6-3 7-5
2023-7694,Lyon,2023-05-22,A,209950,Arthur Fils,112.0,206909,Brandon Nakashima,52.0,7-5 4-6 7-6(5)
2023-7694,Lyon,2023-05-22,A,202103,Francisco Cerundolo,28.0,111815,Cameron Norrie,14.0,6-3 6-0
2023-7694,Lyon,2023-05-22,A,209950,Arthur Fils,112.0,200000,Felix Auger Aliassime,10.0,W/O
2023-7694,Lyon,2023-05-22,A,206909,Brandon Nakashima,52.0,126205,Tommy Paul,17.0,6-3 7-6(4)
2023-7694,Lyon,2023-05-22,A,202103,Francisco Cerundolo,28.0,207733,Jack Draper,60.0,4-6 6-4 6-3
2023-7694,Lyon,2023-05-22,A,111815,Cameron Norrie,14.0,202104,Sebastian Baez,44.0,6-2 2-6 6-1
2023-7694,Lyon,2023-05-22,A,200000,Felix Auger Aliassime,10.0,208010,Pablo Llamas Ruiz,240.0,7-5 6-2
2023-7694,Lyon,2023-05-22,A,209950,Arthur Fils,112.0,144707,Mikael Ymer,53.0,6-5 Def.
2023-7694,Lyon,2023-05-22,A,126205,Tommy Paul,17.0,106296,Gregoire Barrere,55.0,7-6(6) 4-6 6-3
2023-7694,Lyon,2023-05-22,A,206909,Brandon Nakashima,52.0,126239,Arthur Rinderknech,78.0,7-6(6) 1-6 7-5
2023-7694,Lyon,2023-05-22,A,207733,Jack Draper,60.0,200175,Miomir Kecmanovic,36.0,6-4 7-5
2023-7694,Lyon,2023-05-22,A,202103,Francisco Cerundolo,28.0,122669,Juan Pablo Varillas,97.0,6-2 0-0 RET
2023-7694,Lyon,2023-05-22,A,202104,Sebastian Baez,44.0,106398,Pedro Cachin,63.0,3-6 7-5 6-2
2023-7694,Lyon,2023-05-22,A,111815,Cameron Norrie,14.0,105676,David Goffin,113.0,6-3 6-4
2023-7694,Lyon,2023-05-22,A,208010,Pablo Llamas Ruiz,240.0,126845,Max Purcell,67.0,6-4 6-7(6) 6-1
2023-7694,Lyon,2023-05-22,A,209950,Arthur Fils,112.0,111190,Zhizhen Zhang,70.0,6-3 6-2
2023-7694,Lyon,2023-05-22,A,144707,Mikael Ymer,53.0,104755,Richard Gasquet,50.0,6-3 7-5
2023-7694,Lyon,2023-05-22,A,106296,Gregoire Barrere,55.0,144895,Corentin Moutet,61.0,6-4 6-2
2023-7694,Lyon,2023-05-22,A,126239,Arthur Rinderknech,78.0,144750,Lloyd Harris,306.0,6-4 6-2
2023-7694,Lyon,2023-05-22,A,206909,Brandon Nakashima,52.0,106043,Diego Schwartzman,93.0,7-5 6-3
2023-7694,Lyon,2023-05-22,A,200175,Miomir Kecmanovic,36.0,106177,Oriol Roca Batalla,310.0,6-1 6-3
2023-7694,Lyon,2023-05-22,A,207733,Jack Draper,60.0,124186,Alexandre Muller,100.0,6-2 6-3
2023-7694,Lyon,2023-05-22,A,122669,Juan Pablo Varillas,97.0,105077,Albert Ramos,66.0,3-6 7-6(7) 6-4
2023-7694,Lyon,2023-05-22,A,202104,Sebastian Baez,44.0,105916,Marton Fucsovics,80.0,6-4 7-6(5)
2023-7694,Lyon,2023-05-22,A,106398,Pedro Cachin,63.0,104792,Gael Monfils,386.0,2-6 6-3 6-4
2023-7694,Lyon,2023-05-22,A,105676,David Goffin,113.0,126533,Alvaro Lopez San Martin,298.0,6-1 6-3
2023-520,Roland Garros,2023-05-29,G,207989,Carlos Alcaraz,1.0,207925,Flavio Cobolli,159.0,6-0 6-2 7-5
2023-520,Roland Garros,2023-05-29,G,106121,Taro Daniel,112.0,106331,Christopher Oconnell,77.0,6-0 6-2 6-4
2023-520,Roland Garros,2023-05-29,G,208286,Matteo Arnaldi,106.0,123755,Daniel Elahi Galan,91.0,2-6 6-3 6-0 6-2
2023-520,Roland Garros,2023-05-29,G,133430,Denis Shapovalov,32.0,206909,Brandon Nakashima,45.0,6-4 7-5 4-6 3-6 6-3
2023-520,Roland Garros,2023-05-29,G,207518,Lorenzo Musetti,18.0,144707,Mikael Ymer,56.0,7-5 6-2 6-4
2023-520,Roland Garros,2023-05-29,G,207686,Alexander Shevchenko,87.0,106214,Oscar Otte,120.0,7-5 4-6 6-1 7-6(2)
2023-520,Roland Garros,2023-05-29,G,106298,Lucas Pouille,675.0,200514,Jurij Rodionov,134.0,6-2 6-4 6-3
2023-520,Roland Garros,2023-05-29,G,111815,Cameron Norrie,13.0,105332,Benoit Paire,149.0,7-5 4-6 3-6 6-1 6-4
2023-520,Roland Garros,2023-05-29,G,104926,Fabio Fognini,130.0,200000,Felix Auger Aliassime,10.0,6-4 6-4 6-3
2023-520,Roland Garros,2023-05-29,G,106186,Jason Kubler,69.0,207680,Facundo Diaz Acosta,137.0,1-6 6-3 6-4 3-6 6-1
2023-520,Roland Garros,2023-05-29,G,124116,Sebastian Ofner,118.0,202195,Maxime Cressy,44.0,6-4 7-6(6) 6-2
2023-520,Roland Garros,2023-05-29,G,200624,Sebastian Korda,30.0,111456,Mackenzie Mcdonald,59.0,6-4 7-5 6-4
2023-520,Roland Garros,2023-05-29,G,106043,Diego Schwartzman,95.0,126523,Bernabe Zapata Miralles,38.0,1-6 6-7(5) 6-2 6-0 6-4
2023-520,Roland Garros,2023-05-29,G,132686,Nuno Borges,80.0,104545,John Isner,90.0,6-4 5-7 7-6(3) 4-6 7-6(9)
2023-520,Roland Garros,2023-05-29,G,106148,Roberto Carballes Baena,57.0,124013,Eduardo Nava,1104.0,7-6(5) 6-3 6-2
2023-520,Roland Garros,2023-05-29,G,126774,Stefanos Tsitsipas,5.0,106210,Jiri Vesely,455.0,7-5 6-3 4-6 7-6(7)
2023-520,Roland Garros,2023-05-29,G,104925,Novak Djokovic,3.0,206499,Aleksandar Kovacevic,114.0,6-3 6-2 7-6(1)
2023-520,Roland Garros,2023-05-29,G,105916,Marton Fucsovics,83.0,126409,Hugo Grenier,122.0,6-3 5-7 6-1 6-3
2023-520,Roland Garros,2023-05-29,G,209414,Luca Van Assche,82.0,106065,Marco Cecchinato,72.0,6-1 6-1 6-3
2023-520,Roland Garros,2023-05-29,G,200221,Alejandro Davidovich Fokina,34.0,209950,Arthur Fils,63.0,6-1 4-6 6-3 6-3
2023-520,Roland Garros,2023-05-29,G,105138,Roberto Bautista Agut,24.0,200059,Yibing Wu,54.0,7-6(4) 6-1 6-1
2023-520,Roland Garros,2023-05-29,G,122669,Juan Pablo Varillas,94.0,209992,Juncheng Shang,200.0,4-6 2-6 6-2 6-3 6-1
2023-520,Roland Garros,2023-05-29,G,134868,Tallon Griekspoor,39.0,124079,Pedro Martinez,135.0,6-4 2-6 0-6 7-5 6-3
2023-520,Roland Garros,2023-05-29,G,128034,Hubert Hurkacz,14.0,105676,David Goffin,111.0,6-3 5-7 6-4 2-6 6-4
2023-520,Roland Garros,2023-05-29,G,111575,Karen Khachanov,11.0,106005,Constant Lestienne,70.0,3-6 1-6 6-2 6-1 6-3
2023-520,Roland Garros,2023-05-29,G,105430,Radu Albot,113.0,200516,Patrick Kypson,329.0,6-3 6-2 4-6 6-1
2023-520,Roland Garros,2023-05-29,G,104527,Stan Wawrinka,89.0,105077,Albert Ramos,67.0,7-6(5) 6-4 6-7(2) 1-6 6-4
2023-520,Roland Garros,2023-05-29,G,106423,Thanasi Kokkinakis,108.0,105554,Daniel Evans,25.0,6-4 6-4 6-4
2023-520,Roland Garros,2023-05-29,G,132283,Lorenzo Sonego,48.0,210097,Ben Shelton,36.0,6-4 3-6 6-3 6-3
2023-520,Roland Garros,2023-05-29,G,200005,Ugo Humbert,40.0,105173,Adrian Mannarino,47.0,6-3 6-3 6-1
2023-520,Roland Garros,2023-05-29,G,144895,Corentin Moutet,61.0,209070,Arthur Cazaux,190.0,6-1 6-3 4-6 6-4
2023-520,Roland Garros,2023-05-29,G,126094,Andrey Rublev,7.0,111513,Laslo Djere,60.0,6-1 3-6 6-3 6-4
2023-520,Roland Garros,2023-05-29,G,208029,Holger Rune,6.0,111153,Christopher Eubanks,74.0,6-4 3-6 7-6(2) 6-2
2023-520,Roland Garros,2023-05-29,G,104792,Gael Monfils,394.0,202104,Sebastian Baez,42.0,3-6 6-3 7-5 1-6 7-5
2023-520,Roland Garros,2023-05-29,G,144821,Genaro Alberto Olivieri,231.0,208659,Giovanni Mpetshi Perricard,237.0,7-6(3) 4-6 4-6 7-5 6-1
2023-520,Roland Garros,2023-05-29,G,131934,Andrea Vavassori,148.0,200175,Miomir Kecmanovic,37.0,5-7 2-6 7-6(8) 7-6(3) 7-6(9)
2023-520,Roland Garros,2023-05-29,G,202103,Francisco Cerundolo,23.0,144719,Jaume Munar,81.0,6-1 2-6 7-6(5) 6-1
2023-520,Roland Garros,2023-05-29,G,105870,Yannick Hanfmann,65.0,106329,Thiago Monteiro,98.0,6-3 7-5 6-7(6) 6-7(2) 6-4
2023-520,Roland Garros,2023-05-29,G,126239,Arthur Rinderknech,78.0,104755,Richard Gasquet,52.0,6-4 2-6 6-2 7-6(4)
2023-520,Roland Garros,2023-05-29,G,126203,Taylor Fritz,8.0,111581,Michael Mmoh,123.0,6-2 6-1 6-1
2023-520,Roland Garros,2023-05-29,G,126205,Tommy Paul,17.0,208502,Dominic Stricker,116.0,6-3 6-2 6-4
2023-520,Roland Garros,2023-05-29,G,111797,Nicolas Jarry,35.0,106198,Hugo Dellien,160.0,6-4 6-4 6-2
2023-520,Roland Garros,2023-05-29,G,106218,Marcos Giron,75.0,209098,Hamad Medjedovic,168.0,6-0 6-2 1-6 6-0
2023-520,Roland Garros,2023-05-29,G,208103,Jiri Lehecka,41.0,105526,Jan Lennard Struff,28.0,7-5 1-6 6-3 3-6 6-1
2023-520,Roland Garros,2023-05-29,G,202058,Thiago Agustin Tirante,153.0,122298,Botic Van De Zandschulp,31.0,6-2 4-6 6-3 6-4
2023-520,Roland Garros,2023-05-29,G,111190,Zhizhen Zhang,71.0,105583,Dusan Lajovic,53.0,6-1 4-1 RET
2023-520,Roland Garros,2023-05-29,G,206748,Giulio Zeppieri,129.0,122330,Alexander Bublik,51.0,6-0 4-6 4-6 6-3 7-5
2023-520,Roland Garros,2023-05-29,G,134770,Casper Ruud,4.0,111200,Elias Ymer,155.0,6-4 6-3 6-2
2023-520,Roland Garros,2023-05-29,G,206173,Jannik Sinner,9.0,124186,Alexandre Muller,101.0,6-1 6-4 6-1
2023-520,Roland Garros,2023-05-29,G,127157,Daniel Altmaier,79.0,144817,Marc Andrea Huesler,84.0,6-3 6-4 6-4
2023-520,Roland Garros,2023-05-29,G,200325,Emil Ruusuvuori,46.0,106296,Gregoire Barrere,58.0,6-2 6-7(7) 5-7 6-1 6-4
2023-520,Roland Garros,2023-05-29,G,105777,Grigor Dimitrov,29.0,207608,Timofey Skatov,147.0,6-0 6-3 6-2
2023-520,Roland Garros,2023-05-29,G,100644,Alexander Zverev,27.0,144750,Lloyd Harris,294.0,7-6(6) 7-6(0) 6-1
2023-520,Roland Garros,2023-05-29,G,144684,Alex Molcan,86.0,200384,Hugo Gaston,109.0,6-1 7-6(4) 6-4
2023-520,Roland Garros,2023-05-29,G,106234,Aslan Karatsev,62.0,200615,Alexei Popyrin,85.0,6-3 6-7(4) 6-1 6-2
2023-520,Roland Garros,2023-05-29,G,126207,Frances Tiafoe,12.0,105936,Filip Krajinovic,93.0,6-3 6-4 6-2
2023-520,Roland Garros,2023-05-29,G,106432,Borna Coric,16.0,105948,Federico Coria,96.0,7-6(3) 6-7(5) 6-3 6-3
2023-520,Roland Garros,2023-05-29,G,106398,Pedro Cachin,64.0,106233,Dominic Thiem,92.0,6-3 6-2 6-7(1) 4-6 6-2
2023-520,Roland Garros,2023-05-29,G,144869,Tomas Martin Etcheverry,49.0,207733,Jack Draper,55.0,6-4 1-0 RET
2023-520,Roland Garros,2023-05-29,G,200282,Alex De Minaur,19.0,125802,Ilya Ivashka,73.0,6-1 5-7 6-1 6-3
2023-520,Roland Garros,2023-05-29,G,106415,Yoshihito Nishioka,33.0,200670,J J Wolf,50.0,1-6 3-6 6-4 6-3 6-3
2023-520,Roland Garros,2023-05-29,G,126845,Max Purcell,68.0,111442,Jordan Thompson,76.0,7-5 1-6 6-4 6-4
2023-520,Roland Garros,2023-05-29,G,105550,Guido Pella,423.0,111460,Quentin Halys,88.0,6-4 6-7(7) 2-6 7-6(4) 7-6(4)
2023-520,Roland Garros,2023-05-29,G,205734,Thiago Seyboth Wild,172.0,106421,Daniil Medvedev,2.0,7-6(5) 6-7(6) 2-6 6-3 6-4
2023-520,Roland Garros,2023-05-29,G,207989,Carlos Alcaraz,1.0,106121,Taro Daniel,112.0,6-1 3-6 6-1 6-2
2023-520,Roland Garros,2023-05-29,G,133430,Denis Shapovalov,32.0,208286,Matteo Arnaldi,106.0,6-2 3-6 6-3 6-3
2023-520,Roland Garros,2023-05-29,G,207518,Lorenzo Musetti,18.0,207686,Alexander Shevchenko,87.0,6-1 6-1 6-2
2023-520,Roland Garros,2023-05-29,G,111815,Cameron Norrie,13.0,106298,Lucas Pouille,675.0,6-1 6-3 6-3
2023-520,Roland Garros,2023-05-29,G,104926,Fabio Fognini,130.0,106186,Jason Kubler,69.0,6-4 7-6(5) 6-2
2023-520,Roland Garros,2023-05-29,G,124116,Sebastian Ofner,118.0,200624,Sebastian Korda,30.0,6-3 7-6(1) 6-4
2023-520,Roland Garros,2023-05-29,G,106043,Diego Schwartzman,95.0,132686,Nuno Borges,80.0,7-6(3) 6-4 6-3
2023-520,Roland Garros,2023-05-29,G,126774,Stefanos Tsitsipas,5.0,106148,Roberto Carballes Baena,57.0,6-3 7-6(4) 6-2
2023-520,Roland Garros,2023-05-29,G,104925,Novak Djokovic,3.0,105916,Marton Fucsovics,83.0,7-6(2) 6-0 6-3
2023-520,Roland Garros,2023-05-29,G,200221,Alejandro Davidovich Fokina,34.0,209414,Luca Van Assche,82.0,6-4 6-3 7-6(6)
2023-520,Roland Garros,2023-05-29,G,122669,Juan Pablo Varillas,94.0,105138,Roberto Bautista Agut,24.0,1-6 4-6 6-3 6-1 6-1
2023-520,Roland Garros,2023-05-29,G,128034,Hubert Hurkacz,14.0,134868,Tallon Griekspoor,39.0,6-3 5-7 6-7(13) 7-6(5) 6-4
2023-520,Roland Garros,2023-05-29,G,111575,Karen Khachanov,11.0,105430,Radu Albot,113.0,6-3 6-4 6-2
2023-520,Roland Garros,2023-05-29,G,106423,Thanasi Kokkinakis,108.0,104527,Stan Wawrinka,89.0,3-6 7-5 6-3 6-7(4) 6-3
2023-520,Roland Garros,2023-05-29,G,132283,Lorenzo Sonego,48.0,200005,Ugo Humbert,40.0,6-4 6-3 7-6(3)
2023-520,Roland Garros,2023-05-29,G,126094,Andrey Rublev,7.0,144895,Corentin Moutet,61.0,6-4 6-2 3-6 6-3
2023-520,Roland Garros,2023-05-29,G,208029,Holger Rune,6.0,104792,Gael Monfils,394.0,W/O
2023-520,Roland Garros,2023-05-29,G,144821,Genaro Alberto Olivieri,231.0,131934,Andrea Vavassori,148.0,7-6(7) 3-6 6-4 7-6(3)
2023-520,Roland Garros,2023-05-29,G,202103,Francisco Cerundolo,23.0,105870,Yannick Hanfmann,65.0,6-3 6-3 6-4
2023-520,Roland Garros,2023-05-29,G,126203,Taylor Fritz,8.0,126239,Arthur Rinderknech,78.0,2-6 6-4 6-3 6-4
2023-520,Roland Garros,2023-05-29,G,111797,Nicolas Jarry,35.0,126205,Tommy Paul,17.0,3-6 6-1 6-4 7-5
2023-520,Roland Garros,2023-05-29,G,106218,Marcos Giron,75.0,208103,Jiri Lehecka,41.0,6-2 6-3 6-2
2023-520,Roland Garros,2023-05-29,G,111190,Zhizhen Zhang,71.0,202058,Thiago Agustin Tirante,153.0,7-6(3) 6-3 6-4
2023-520,Roland Garros,2023-05-29,G,134770,Casper Ruud,4.0,206748,Giulio Zeppieri,129.0,6-3 6-2 4-6 7-5
2023-520,Roland Garros,2023-05-29,G,127157,Daniel Altmaier,79.0,206173,Jannik Sinner,9.0,6-7(0) 7-6(7) 1-6 7-6(4) 7-5
2023-520,Roland Garros,2023-05-29,G,105777,Grigor Dimitrov,29.0,200325,Emil Ruusuvuori,46.0,7-6(4) 6-3 6-4
2023-520,Roland Garros,2023-05-29,G,100644,Alexander Zverev,27.0,144684,Alex Molcan,86.0,6-4 6-2 6-1
2023-520,Roland Garros,2023-05-29,G,126207,Frances Tiafoe,12.0,106234,Aslan Karatsev,62.0,3-6 6-3 7-5 6-2
2023-520,Roland Garros,2023-05-29,G,106432,Borna Coric,16.0,106398,Pedro Cachin,64.0,6-3 4-6 4-6 6-3 6-4
2023-520,Roland Garros,2023-05-29,G,144869,Tomas Martin Etcheverry,49.0,200282,Alex De Minaur,19.0,6-3 7-6(2) 6-3
2023-520,Roland Garros,2023-05-29,G,106415,Yoshihito Nishioka,33.0,126845,Max Purcell,68.0,4-6 6-2 7-5 6-4
2023-520,Roland Garros,2023-05-29,G,205734,Thiago Seyboth Wild,172.0,105550,Guido Pella,423.0,6-3 3-6 6-4 6-3
2023-520,Roland Garros,2023-05-29,G,207989,Carlos Alcaraz,1.0,133430,Denis Shapovalov,32.0,6-1 6-4 6-2
2023-520,Roland Garros,2023-05-29,G,207518,Lorenzo Musetti,18.0,111815,Cameron Norrie,13.0,6-1 6-2 6-4
2023-520,Roland Garros,2023-05-29,G,124116,Sebastian Ofner,118.0,104926,Fabio Fognini,130.0,5-7 6-3 7-5 1-6 6-4
2023-520,Roland Garros,2023-05-29,G,126774,Stefanos Tsitsipas,5.0,106043,Diego Schwartzman,95.0,6-2 6-2 6-3
2023-520,Roland Garros,2023-05-29,G,104925,Novak Djokovic,3.0,200221,Alejandro Davidovich Fokina,34.0,7-6(4) 7-6(5) 6-2
2023-520,Roland Garros,2023-05-29,G,122669,Juan Pablo Varillas,94.0,128034,Hubert Hurkacz,14.0,3-6 6-3 7-6(3) 4-6 6-2
2023-520,Roland Garros,2023-05-29,G,111575,Karen Khachanov,11.0,106423,Thanasi Kokkinakis,108.0,6-4 6-1 3-6 7-6(5)
2023-520,Roland Garros,2023-05-29,G,132283,Lorenzo Sonego,48.0,126094,Andrey Rublev,7.0,5-7 0-6 6-3 7-6(5) 6-3
2023-520,Roland Garros,2023-05-29,G,208029,Holger Rune,6.0,144821,Genaro Alberto Olivieri,231.0,6-4 6-1 6-3
2023-520,Roland Garros,2023-05-29,G,202103,Francisco Cerundolo,23.0,126203,Taylor Fritz,8.0,3-6 6-3 6-4 7-5
2023-520,Roland Garros,2023-05-29,G,111797,Nicolas Jarry,35.0,106218,Marcos Giron,75.0,6-2 6-3 6-7(7) 6-3
2023-520,Roland Garros,2023-05-29,G,134770,Casper Ruud,4.0,111190,Zhizhen Zhang,71.0,4-6 6-4 6-1 6-4
2023-520,Roland Garros,2023-05-29,G,105777,Grigor Dimitrov,29.0,127157,Daniel Altmaier,79.0,6-4 6-3 6-1
2023-520,Roland Garros,2023-05-29,G,100644,Alexander Zverev,27.0,126207,Frances Tiafoe,12.0,3-6 7-6(3) 6-1 7-6(5)
2023-520,Roland Garros,2023-05-29,G,144869,Tomas Martin Etcheverry,49.0,106432,Borna Coric,16.0,6-3 7-6(5) 6-2
2023-520,Roland Garros,2023-05-29,G,106415,Yoshihito Nishioka,33.0,205734,Thiago Seyboth Wild,172.0,3-6 7-6(8) 2-6 6-4 6-0
2023-520,Roland Garros,2023-05-29,G,207989,Carlos Alcaraz,1.0,207518,Lorenzo Musetti,18.0,6-3 6-2 6-2
2023-520,Roland Garros,2023-05-29,G,126774,Stefanos Tsitsipas,5.0,124116,Sebastian Ofner,118.0,7-5 6-3 6-0
2023-520,Roland Garros,2023-05-29,G,104925,Novak Djokovic,3.0,122669,Juan Pablo Varillas,94.0,6-3 6-2 6-2
2023-520,Roland Garros,2023-05-29,G,111575,Karen Khachanov,11.0,132283,Lorenzo Sonego,48.0,1-6 6-4 7-6(7) 6-1
2023-520,Roland Garros,2023-05-29,G,208029,Holger Rune,6.0,202103,Francisco Cerundolo,23.0,7-6(3) 3-6 6-4 1-6 7-6(7)
2023-520,Roland Garros,2023-05-29,G,134770,Casper Ruud,4.0,111797,Nicolas Jarry,35.0,7-6(3) 7-5 7-5
2023-520,Roland Garros,2023-05-29,G,100644,Alexander Zverev,27.0,105777,Grigor Dimitrov,29.0,6-1 6-4 6-3
2023-520,Roland Garros,2023-05-29,G,144869,Tomas Martin Etcheverry,49.0,106415,Yoshihito Nishioka,33.0,7-6(8) 6-0 6-1
2023-520,Roland Garros,2023-05-29,G,207989,Carlos Alcaraz,1.0,126774,Stefanos Tsitsipas,5.0,6-2 6-1 7-6(5)
2023-520,Roland Garros,2023-05-29,G,104925,Novak Djokovic,3.0,111575,Karen Khachanov,11.0,4-6 7-6(0) 6-2 6-4
2023-520,Roland Garros,2023-05-29,G,134770,Casper Ruud,4.0,208029,Holger Rune,6.0,6-1 6-2 3-6 6-3
2023-520,Roland Garros,2023-05-29,G,100644,Alexander Zverev,27.0,144869,Tomas Martin Etcheverry,49.0,6-4 3-6 6-3 6-4
2023-520,Roland Garros,2023-05-29,G,104925,Novak Djokovic,3.0,207989,Carlos Alcaraz,1.0,6-3 5-7 6-1 6-1
2023-520,Roland Garros,2023-05-29,G,134770,Casper Ruud,4.0,100644,Alexander Zverev,27.0,6-3 6-4 6-0
2023-520,Roland Garros,2023-05-29,G,104925,Novak Djokovic,3.0,134770,Casper Ruud,4.0,7-6(1) 6-3 7-5
2023-0440,s Hertogenbosch,2023-06-12,A,134868,Tallon Griekspoor,38.0,111442,Jordan Thompson,103.0,6-7(4) 7-6(3) 6-3
2023-0440,s Hertogenbosch,2023-06-12,A,111442,Jordan Thompson,103.0,208014,Rinky Hijikata,133.0,7-6(5) 6-3
2023-0440,s Hertogenbosch,2023-06-12,A,134868,Tallon Griekspoor,38.0,200325,Emil Ruusuvuori,42.0,6-4 7-5
2023-0440,s Hertogenbosch,2023-06-12,A,111442,Jordan Thompson,103.0,105173,Adrian Mannarino,52.0,5-7 7-6(2) 6-2
2023-0440,s Hertogenbosch,2023-06-12,A,208014,Rinky Hijikata,133.0,111456,Mackenzie Mcdonald,68.0,5-7 6-3 6-1
2023-0440,s Hertogenbosch,2023-06-12,A,134868,Tallon Griekspoor,38.0,200282,Alex De Minaur,18.0,4-6 6-3 6-4
2023-0440,s Hertogenbosch,2023-06-12,A,200325,Emil Ruusuvuori,42.0,206173,Jannik Sinner,9.0,6-3 6-4
2023-0440,s Hertogenbosch,2023-06-12,A,105173,Adrian Mannarino,52.0,106421,Daniil Medvedev,3.0,4-6 6-4 6-2
2023-0440,s Hertogenbosch,2023-06-12,A,111442,Jordan Thompson,103.0,105683,Milos Raonic,,7-6(4) 6-1
2023-0440,s Hertogenbosch,2023-06-12,A,111456,Mackenzie Mcdonald,68.0,106432,Borna Coric,15.0,6-4 6-4
2023-0440,s Hertogenbosch,2023-06-12,A,208014,Rinky Hijikata,133.0,144817,Marc Andrea Huesler,82.0,2-6 7-5 6-3
2023-0440,s Hertogenbosch,2023-06-12,A,134868,Tallon Griekspoor,38.0,200615,Alexei Popyrin,90.0,6-3 6-2
2023-0440,s Hertogenbosch,2023-06-12,A,200282,Alex De Minaur,18.0,111513,Laslo Djere,60.0,6-1 6-7(5) 6-3
2023-0440,s Hertogenbosch,2023-06-12,A,200325,Emil Ruusuvuori,42.0,200005,Ugo Humbert,36.0,6-2 6-7(6) 6-4
2023-0440,s Hertogenbosch,2023-06-12,A,206173,Jannik Sinner,9.0,122330,Alexander Bublik,47.0,6-4 6-2
2023-0440,s Hertogenbosch,2023-06-12,A,105173,Adrian Mannarino,52.0,209950,Arthur Fils,66.0,7-6(1) 6-4
2023-0440,s Hertogenbosch,2023-06-12,A,111442,Jordan Thompson,103.0,208659,Giovanni Mpetshi Perricard,233.0,6-4 7-6(3)
2023-0440,s Hertogenbosch,2023-06-12,A,105683,Milos Raonic,,200175,Miomir Kecmanovic,39.0,6-3 6-4
2023-0440,s Hertogenbosch,2023-06-12,A,111456,Mackenzie Mcdonald,68.0,125802,Ilya Ivashka,87.0,6-4 6-3
2023-0440,s Hertogenbosch,2023-06-12,A,208014,Rinky Hijikata,133.0,133835,Gijs Brouwer,145.0,6-7(5) 6-3 6-2
2023-0440,s Hertogenbosch,2023-06-12,A,144817,Marc Andrea Huesler,82.0,202195,Maxime Cressy,40.0,6-2 7-6(2)
2023-0440,s Hertogenbosch,2023-06-12,A,134868,Tallon Griekspoor,38.0,144707,Mikael Ymer,62.0,6-2 3-6 6-3
2023-0440,s Hertogenbosch,2023-06-12,A,200615,Alexei Popyrin,90.0,126239,Arthur Rinderknech,85.0,6-3 7-6(6)
2023-0440,s Hertogenbosch,2023-06-12,A,111513,Laslo Djere,60.0,105575,Ricardas Berankis,212.0,6-4 6-2
2023-0440,s Hertogenbosch,2023-06-12,A,200005,Ugo Humbert,36.0,106186,Jason Kubler,97.0,6-4 6-2
2023-0440,s Hertogenbosch,2023-06-12,A,200325,Emil Ruusuvuori,42.0,206909,Brandon Nakashima,54.0,6-3 3-6 6-3
2023-0440,s Hertogenbosch,2023-06-12,A,122330,Alexander Bublik,47.0,105676,David Goffin,126.0,7-5 7-5
2023-0321,Stuttgart,2023-06-12,A,126207,Frances Tiafoe,12.0,105526,Jan Lennard Struff,24.0,4-6 7-6(1) 7-6(8)
2023-0321,Stuttgart,2023-06-12,A,105526,Jan Lennard Struff,24.0,128034,Hubert Hurkacz,14.0,3-6 6-3 6-3
2023-0321,Stuttgart,2023-06-12,A,126207,Frances Tiafoe,12.0,105916,Marton Fucsovics,86.0,6-3 7-6(11)
2023-0321,Stuttgart,2023-06-12,A,105526,Jan Lennard Struff,24.0,104755,Richard Gasquet,55.0,6-4 7-5
2023-0321,Stuttgart,2023-06-12,A,128034,Hubert Hurkacz,14.0,106331,Christopher Oconnell,74.0,6-4 6-4
2023-0321,Stuttgart,2023-06-12,A,126207,Frances Tiafoe,12.0,207518,Lorenzo Musetti,17.0,6-7(6) 7-6(4) 6-2
2023-0321,Stuttgart,2023-06-12,A,105916,Marton Fucsovics,86.0,126203,Taylor Fritz,8.0,6-4 7-5
2023-0321,Stuttgart,2023-06-12,A,104755,Richard Gasquet,55.0,126774,Stefanos Tsitsipas,5.0,7-6(8) 2-6 7-5
2023-0321,Stuttgart,2023-06-12,A,105526,Jan Lennard Struff,24.0,126205,Tommy Paul,16.0,7-6(4) 7-6(5)
2023-0321,Stuttgart,2023-06-12,A,128034,Hubert Hurkacz,14.0,133297,Yosuke Watanuki,121.0,4-6 7-6(5) 7-6(5)
2023-0321,Stuttgart,2023-06-12,A,106331,Christopher Oconnell,74.0,132283,Lorenzo Sonego,41.0,7-6(5) 6-3
2023-0321,Stuttgart,2023-06-12,A,207518,Lorenzo Musetti,17.0,106296,Gregoire Barrere,58.0,6-3 6-3
2023-0321,Stuttgart,2023-06-12,A,126207,Frances Tiafoe,12.0,208103,Jiri Lehecka,37.0,7-6(2) 6-4
2023-0321,Stuttgart,2023-06-12,A,105916,Marton Fucsovics,86.0,200059,Yibing Wu,64.0,6-4 4-6 6-4
2023-0321,Stuttgart,2023-06-12,A,126203,Taylor Fritz,8.0,106234,Aslan Karatsev,48.0,7-6(4) 6-3
2023-0321,Stuttgart,2023-06-12,A,104755,Richard Gasquet,55.0,111153,Christopher Eubanks,75.0,7-6(2) 6-4
2023-0321,Stuttgart,2023-06-12,A,105526,Jan Lennard Struff,24.0,111190,Zhizhen Zhang,56.0,6-1 6-4
2023-0321,Stuttgart,2023-06-12,A,126205,Tommy Paul,16.0,126127,Benjamin Bonzi,76.0,6-3 6-4
